ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20220510132139.seg35.1	ParlaMint-DK_20220510132139	s	English	Positive	mixed positive	4.198	1	9	11	0	
ParlaMint-DK_20220510132139.seg35.2	ParlaMint-DK_20220510132139	s	English	Negative	negative	0.250	1	37	41	1	
ParlaMint-DK_20220510132139.seg35.3	ParlaMint-DK_20220510132139	s	English	Negative	negative	0.239	1	16	17	0	
ParlaMint-DK_20220510132139.seg35.4	ParlaMint-DK_20220510132139	s	English	Negative	negative	0.474	1	35	38	2	
ParlaMint-DK_20220510132139.seg35.5	ParlaMint-DK_20220510132139	s	English	Neutral	neutral negative	2.409	1	21	22	0	
ParlaMint-DK_20220510132139.seg35.6	ParlaMint-DK_20220510132139	s	English	Positive	mixed positive	4.230	1	29	33	1	
ParlaMint-DK_20220510132139.seg35.7	ParlaMint-DK_20220510132139	s	English	Negative	negative	0.446	1	13	16	0	
ParlaMint-DK_20220510132139.seg35.8	ParlaMint-DK_20220510132139	s	English	Negative	negative	0.288	1	30	32	0	
ParlaMint-DK_20220510132139.seg35.9	ParlaMint-DK_20220510132139	s	English	Positive	positive	4.584	1	43	45	0	
ParlaMint-DK_20220510132248	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	10	12	1	
ParlaMint-DK_20220510132248.seg36.1	ParlaMint-DK_20220510132248	s	English	Neutral	neutral positive	3.222	1	10	12	1	
ParlaMint-DK_20220510132250	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	4	163	182	0	
ParlaMint-DK_20220510132250.seg37.1	ParlaMint-DK_20220510132250	s	English	Positive	mixed positive	3.888	1	54	57	0	
ParlaMint-DK_20220510132250.seg37.2	ParlaMint-DK_20220510132250	s	English	Negative	negative	0.393	1	51	59	0	
ParlaMint-DK_20220510132250.seg37.3	ParlaMint-DK_20220510132250	s	English	Neutral	neutral negative	1.952	1	13	16	0	
ParlaMint-DK_20220510132250.seg37.4	ParlaMint-DK_20220510132250	s	English	Negative	mixed negative	0.799	1	45	50	0	
ParlaMint-DK_20220510132346	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510132346.seg38.1	ParlaMint-DK_20220510132346	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510132347	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	6	219	250	3	
ParlaMint-DK_20220510132347.seg39.1	ParlaMint-DK_20220510132347	s	English	Positive	mixed positive	4.034	1	19	24	0	
ParlaMint-DK_20220510132347.seg39.2	ParlaMint-DK_20220510132347	s	English	Positive	mixed positive	3.620	1	101	116	2	
ParlaMint-DK_20220510132347.seg39.3	ParlaMint-DK_20220510132347	s	English	Negative	negative	0.362	1	39	41	1	
ParlaMint-DK_20220510132347.seg39.4	ParlaMint-DK_20220510132347	s	English	Positive	mixed positive	3.878	1	9	10	0	
ParlaMint-DK_20220510132347.seg39.5	ParlaMint-DK_20220510132347	s	English	Positive	positive	4.775	1	40	46	0	
ParlaMint-DK_20220510132347.seg39.6	ParlaMint-DK_20220510132347	s	English	Positive	positive	5.089	1	11	13	0	
ParlaMint-DK_20220510132451	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	3	21	26	3	
ParlaMint-DK_20220510132451.seg40.1	ParlaMint-DK_20220510132451	s	English	Neutral	neutral positive	3.123	1	10	12	1	
ParlaMint-DK_20220510132451.seg40.2	ParlaMint-DK_20220510132451	s	English	Neutral	neutral positive	3.092	1	8	10	2	
ParlaMint-DK_20220510132451.seg40.3	ParlaMint-DK_20220510132451	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220510132504	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	11	249	276	10	
ParlaMint-DK_20220510132504.seg41.1	ParlaMint-DK_20220510132504	s	English	Positive	mixed positive	4.234	1	2	3	0	
ParlaMint-DK_20220510132504.seg41.2	ParlaMint-DK_20220510132504	s	English	Neutral	neutral negative	2.251	1	19	21	1	
ParlaMint-DK_20220510132504.seg41.3	ParlaMint-DK_20220510132504	s	English	Negative	negative	0.257	1	44	49	2	
ParlaMint-DK_20220510132504.seg41.4	ParlaMint-DK_20220510132504	s	English	Negative	mixed negative	0.845	1	27	29	2	
ParlaMint-DK_20220510132504.seg41.5	ParlaMint-DK_20220510132504	s	English	Negative	negative	0.275	1	36	39	1	
ParlaMint-DK_20220510132504.seg41.6	ParlaMint-DK_20220510132504	s	English	Negative	negative	0.163	1	26	30	1	
ParlaMint-DK_20220510132504.seg41.7	ParlaMint-DK_20220510132504	s	English	Negative	negative	0.355	1	14	16	1	
ParlaMint-DK_20220510132504.seg41.8	ParlaMint-DK_20220510132504	s	English	Negative	mixed negative	0.804	1	19	20	1	
ParlaMint-DK_20220510132504.seg41.9	ParlaMint-DK_20220510132504	s	English	Neutral	neutral positive	2.565	1	6	7	0	
ParlaMint-DK_20220510132504.seg41.10	ParlaMint-DK_20220510132504	s	English	Negative	negative	0.204	1	48	53	1	
ParlaMint-DK_20220510132504.seg41.11	ParlaMint-DK_20220510132504	s	English	Neutral	neutral positive	3.421	1	8	9	0	
ParlaMint-DK_20220510132638	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510132638.seg42.1	ParlaMint-DK_20220510132638	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510132639	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	14	382	424	3	
ParlaMint-DK_20220510132639.seg43.1	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.176	1	25	27	0	
ParlaMint-DK_20220510132639.seg43.2	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.084	1	26	28	0	
ParlaMint-DK_20220510132639.seg43.3	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.070	1	25	33	0	
ParlaMint-DK_20220510132639.seg43.4	ParlaMint-DK_20220510132639	s	English	Neutral	neutral positive	2.619	1	26	30	0	
ParlaMint-DK_20220510132639.seg43.5	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.268	1	47	51	1	
ParlaMint-DK_20220510132639.seg43.6	ParlaMint-DK_20220510132639	s	English	Positive	mixed positive	4.064	1	6	7	0	
ParlaMint-DK_20220510132639.seg43.7	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.116	1	16	17	0	
ParlaMint-DK_20220510132639.seg43.8	ParlaMint-DK_20220510132639	s	English	Positive	mixed positive	4.133	1	64	70	0	
ParlaMint-DK_20220510132639.seg43.9	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.435	1	47	49	0	
ParlaMint-DK_20220510132639.seg43.10	ParlaMint-DK_20220510132639	s	English	Positive	positive	5.070	1	16	17	0	
ParlaMint-DK_20220510132639.seg43.11	ParlaMint-DK_20220510132639	s	English	Negative	negative	0.328	1	16	17	2	
ParlaMint-DK_20220510132639.seg43.12	ParlaMint-DK_20220510132639	s	English	Negative	mixed negative	1.481	1	34	40	0	
ParlaMint-DK_20220510132639.seg43.13	ParlaMint-DK_20220510132639	s	English	Positive	mixed positive	3.865	1	5	6	0	
ParlaMint-DK_20220510132639.seg43.14	ParlaMint-DK_20220510132639	s	English	Positive	mixed positive	4.381	1	29	32	0	
ParlaMint-DK_20220510132841	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	4	6	1	
ParlaMint-DK_20220510132841.seg44.1	ParlaMint-DK_20220510132841	s	English	Neutral	neutral positive	3.354	1	4	6	1	
ParlaMint-DK_20220510132842	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	5	188	211	4	
ParlaMint-DK_20220510132842.seg45.1	ParlaMint-DK_20220510132842	s	English	Negative	mixed negative	1.444	1	37	41	2	
ParlaMint-DK_20220510132842.seg45.2	ParlaMint-DK_20220510132842	s	English	Negative	negative	0.498	1	31	33	0	
ParlaMint-DK_20220510132842.seg45.3	ParlaMint-DK_20220510132842	s	English	Negative	negative	0.140	1	25	29	1	
ParlaMint-DK_20220510132842.seg45.4	ParlaMint-DK_20220510132842	s	English	Negative	negative	0.128	1	77	89	1	
ParlaMint-DK_20220510132842.seg45.5	ParlaMint-DK_20220510132842	s	English	Negative	negative	0.446	1	18	19	0	
ParlaMint-DK_20220510132950	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	5	0	
ParlaMint-DK_20220510132950.seg46.1	ParlaMint-DK_20220510132950	s	English	Positive	mixed positive	3.522	1	3	5	0	
ParlaMint-DK_20220510132951	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	4	199	218	5	
ParlaMint-DK_20220510132951.seg47.1	ParlaMint-DK_20220510132951	s	English	Neutral	neutral positive	2.770	1	31	34	1	
ParlaMint-DK_20220510132951.seg47.2	ParlaMint-DK_20220510132951	s	English	Neutral	neutral positive	3.476	1	12	15	0	
ParlaMint-DK_20220510132951.seg47.3	ParlaMint-DK_20220510132951	s	English	Neutral	neutral positive	3.196	1	82	90	3	
ParlaMint-DK_20220510132951.seg47.4	ParlaMint-DK_20220510132951	s	English	Negative	negative	0.460	1	74	79	1	
ParlaMint-DK_20220510133102	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	3	9	13	1	
ParlaMint-DK_20220510133102.seg48.1	ParlaMint-DK_20220510133102	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220510133102.seg48.2	ParlaMint-DK_20220510133102	s	English	Neutral	neutral positive	2.701	1	4	6	1	
ParlaMint-DK_20220510133102.seg48.3	ParlaMint-DK_20220510133102	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220510133103	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	6	143	161	0	
ParlaMint-DK_20220510133103.seg49.1	ParlaMint-DK_20220510133103	s	English	Negative	negative	0.206	1	48	53	0	
ParlaMint-DK_20220510133103.seg49.2	ParlaMint-DK_20220510133103	s	English	Negative	negative	0.209	1	27	33	0	
ParlaMint-DK_20220510133103.seg49.3	ParlaMint-DK_20220510133103	s	English	Negative	negative	0.072	1	28	31	0	
ParlaMint-DK_20220510133103.seg49.4	ParlaMint-DK_20220510133103	s	English	Negative	negative	0.367	1	11	12	0	
ParlaMint-DK_20220510133103.seg49.5	ParlaMint-DK_20220510133103	s	English	Negative	mixed negative	0.945	1	11	12	0	
ParlaMint-DK_20220510133103.seg49.6	ParlaMint-DK_20220510133103	s	English	Negative	negative	0.045	1	18	20	0	
ParlaMint-DK_20220510133153	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510133153.seg50.1	ParlaMint-DK_20220510133153	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510133154	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	6	229	253	3	
ParlaMint-DK_20220510133154.seg51.1	ParlaMint-DK_20220510133154	s	English	Negative	negative	0.265	1	70	76	1	
ParlaMint-DK_20220510133154.seg51.2	ParlaMint-DK_20220510133154	s	English	Neutral	neutral negative	1.597	1	12	13	0	
ParlaMint-DK_20220510133154.seg51.3	ParlaMint-DK_20220510133154	s	English	Negative	negative	0.154	1	51	59	1	
ParlaMint-DK_20220510133154.seg51.4	ParlaMint-DK_20220510133154	s	English	Neutral	neutral positive	3.370	1	12	14	0	
ParlaMint-DK_20220510133154.seg51.5	ParlaMint-DK_20220510133154	s	English	Neutral	neutral positive	3.139	1	53	58	1	
ParlaMint-DK_20220510133154.seg51.6	ParlaMint-DK_20220510133154	s	English	Neutral	neutral negative	1.935	1	31	33	0	
ParlaMint-DK_20220510133304	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	3	24	28	3	
ParlaMint-DK_20220510133304.seg52.1	ParlaMint-DK_20220510133304	s	English	Positive	mixed positive	3.517	1	6	7	1	
ParlaMint-DK_20220510133304.seg52.2	ParlaMint-DK_20220510133304	s	English	Neutral	neutral positive	3.286	1	4	5	0	
ParlaMint-DK_20220510133304.seg52.3	ParlaMint-DK_20220510133304	s	English	Neutral	neutral positive	3.259	1	14	16	2	
ParlaMint-DK_20220510133312	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	8	143	166	2	
ParlaMint-DK_20220510133312.seg53.1	ParlaMint-DK_20220510133312	s	English	Positive	mixed positive	3.613	1	2	3	0	
ParlaMint-DK_20220510133312.seg53.2	ParlaMint-DK_20220510133312	s	English	Positive	positive	4.734	1	7	10	0	
ParlaMint-DK_20220510133312.seg53.3	ParlaMint-DK_20220510133312	s	English	Positive	positive	4.687	1	24	28	0	
ParlaMint-DK_20220510133312.seg53.4	ParlaMint-DK_20220510133312	s	English	Positive	positive	4.981	1	18	20	0	
ParlaMint-DK_20220510133312.seg53.5	ParlaMint-DK_20220510133312	s	English	Positive	positive	5.462	1	7	9	0	
ParlaMint-DK_20220510133312.seg53.6	ParlaMint-DK_20220510133312	s	English	Negative	mixed negative	1.472	1	34	40	2	
ParlaMint-DK_20220510133312.seg53.7	ParlaMint-DK_20220510133312	s	English	Negative	mixed negative	0.554	1	42	46	0	
ParlaMint-DK_20220510133312.seg53.8	ParlaMint-DK_20220510133312	s	English	Negative	mixed negative	1.365	1	9	10	0	
ParlaMint-DK_20220510133404	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510133404.seg54.1	ParlaMint-DK_20220510133404	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510133405	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	12	258	282	4	
ParlaMint-DK_20220510133405.seg55.1	ParlaMint-DK_20220510133405	s	English	Positive	positive	5.209	1	24	26	0	
ParlaMint-DK_20220510133405.seg55.2	ParlaMint-DK_20220510133405	s	English	Positive	mixed positive	3.506	1	27	29	1	
ParlaMint-DK_20220510133405.seg55.3	ParlaMint-DK_20220510133405	s	English	Neutral	neutral negative	1.883	1	22	26	0	
ParlaMint-DK_20220510133405.seg55.4	ParlaMint-DK_20220510133405	s	English	Neutral	neutral positive	2.554	1	16	18	0	
ParlaMint-DK_20220510133405.seg55.5	ParlaMint-DK_20220510133405	s	English	Positive	mixed positive	3.815	1	20	22	1	
ParlaMint-DK_20220510133405.seg55.6	ParlaMint-DK_20220510133405	s	English	Negative	negative	0.297	1	19	22	0	
ParlaMint-DK_20220510133405.seg55.7	ParlaMint-DK_20220510133405	s	English	Negative	negative	0.201	1	15	16	0	
ParlaMint-DK_20220510133405.seg55.8	ParlaMint-DK_20220510133405	s	English	Negative	negative	0.356	1	23	25	0	
ParlaMint-DK_20220510133405.seg55.9	ParlaMint-DK_20220510133405	s	English	Negative	mixed negative	0.934	1	24	25	1	
ParlaMint-DK_20220510133405.seg55.10	ParlaMint-DK_20220510133405	s	English	Negative	mixed negative	0.532	1	26	27	0	
ParlaMint-DK_20220510133405.seg55.11	ParlaMint-DK_20220510133405	s	English	Negative	negative	0.445	1	34	37	1	
ParlaMint-DK_20220510133405.seg55.12	ParlaMint-DK_20220510133405	s	English	Positive	mixed positive	3.821	1	8	9	0	
ParlaMint-DK_20220510133521	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	4	5	1	
ParlaMint-DK_20220510133521.seg56.1	ParlaMint-DK_20220510133521	s	English	Neutral	neutral positive	3.103	1	4	5	1	
ParlaMint-DK_20220510133521-2	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	7	196	211	0	
ParlaMint-DK_20220510133521-2.seg57.1	ParlaMint-DK_20220510133521-2	s	English	Negative	mixed negative	0.711	1	30	33	0	
ParlaMint-DK_20220510133521-2.seg57.2	ParlaMint-DK_20220510133521-2	s	English	Positive	positive	4.699	1	8	9	0	
ParlaMint-DK_20220510133521-2.seg57.3	ParlaMint-DK_20220510133521-2	s	English	Negative	negative	0.200	1	35	37	0	
ParlaMint-DK_20220510133521-2.seg57.4	ParlaMint-DK_20220510133521-2	s	English	Negative	negative	0.293	1	13	14	0	
ParlaMint-DK_20220510133521-2.seg57.5	ParlaMint-DK_20220510133521-2	s	English	Negative	negative	0.273	1	28	31	0	
ParlaMint-DK_20220510133521-2.seg57.6	ParlaMint-DK_20220510133521-2	s	English	Negative	negative	0.466	1	56	59	0	
ParlaMint-DK_20220510133521-2.seg57.7	ParlaMint-DK_20220510133521-2	s	English	Negative	mixed negative	1.144	1	26	28	0	
ParlaMint-DK_20220510133617	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510133617.seg58.1	ParlaMint-DK_20220510133617	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510133618	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	6	224	254	0	
ParlaMint-DK_20220510133618.seg59.1	ParlaMint-DK_20220510133618	s	English	Positive	positive	4.796	1	3	4	0	
ParlaMint-DK_20220510133618.seg59.2	ParlaMint-DK_20220510133618	s	English	Positive	mixed positive	4.203	1	76	85	0	
ParlaMint-DK_20220510133618.seg59.3	ParlaMint-DK_20220510133618	s	English	Negative	negative	0.360	1	7	8	0	
ParlaMint-DK_20220510133618.seg59.4	ParlaMint-DK_20220510133618	s	English	Negative	mixed negative	0.937	1	37	44	0	
ParlaMint-DK_20220510133618.seg59.5	ParlaMint-DK_20220510133618	s	English	Positive	mixed positive	4.436	1	53	60	0	
ParlaMint-DK_20220510133618.seg59.6	ParlaMint-DK_20220510133618	s	English	Negative	mixed negative	1.427	1	48	53	0	
ParlaMint-DK_20220510133721	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	2	9	12	1	
ParlaMint-DK_20220510133721.seg60.1	ParlaMint-DK_20220510133721	s	English	Neutral	neutral positive	2.501	1	6	8	1	
ParlaMint-DK_20220510133721.seg60.2	ParlaMint-DK_20220510133721	s	English	Positive	mixed positive	3.960	1	3	4	0	
ParlaMint-DK_20220510133723	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	6	150	167	5	
ParlaMint-DK_20220510133723.seg61.1	ParlaMint-DK_20220510133723	s	English	Neutral	neutral negative	2.400	1	15	18	0	
ParlaMint-DK_20220510133723.seg61.2	ParlaMint-DK_20220510133723	s	English	Positive	positive	4.930	1	33	35	2	
ParlaMint-DK_20220510133723.seg61.3	ParlaMint-DK_20220510133723	s	English	Positive	positive	5.455	1	7	8	0	
ParlaMint-DK_20220510133723.seg61.4	ParlaMint-DK_20220510133723	s	English	Negative	negative	0.069	1	42	44	1	
ParlaMint-DK_20220510133723.seg61.5	ParlaMint-DK_20220510133723	s	English	Negative	negative	0.132	1	37	43	2	
ParlaMint-DK_20220510133723.seg61.6	ParlaMint-DK_20220510133723	s	English	Neutral	neutral negative	2.039	1	16	19	0	
ParlaMint-DK_20220510133807	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510133807.seg62.1	ParlaMint-DK_20220510133807	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510133809	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	11	201	229	1	
ParlaMint-DK_20220510133809.seg63.1	ParlaMint-DK_20220510133809	s	English	Neutral	neutral negative	2.395	1	6	8	0	
ParlaMint-DK_20220510133809.seg63.2	ParlaMint-DK_20220510133809	s	English	Neutral	neutral positive	3.102	1	18	20	0	
ParlaMint-DK_20220510133809.seg63.3	ParlaMint-DK_20220510133809	s	English	Positive	mixed positive	3.811	1	17	19	0	
ParlaMint-DK_20220510133809.seg63.4	ParlaMint-DK_20220510133809	s	English	Negative	negative	0.147	1	19	22	0	
ParlaMint-DK_20220510133809.seg63.5	ParlaMint-DK_20220510133809	s	English	Negative	mixed negative	0.682	1	28	30	0	
ParlaMint-DK_20220510133809.seg63.6	ParlaMint-DK_20220510133809	s	English	Negative	negative	0.457	1	17	19	0	
ParlaMint-DK_20220510133809.seg63.7	ParlaMint-DK_20220510133809	s	English	Negative	negative	0.392	1	14	15	0	
ParlaMint-DK_20220510133809.seg63.8	ParlaMint-DK_20220510133809	s	English	Neutral	neutral negative	1.699	1	21	27	0	
ParlaMint-DK_20220510133809.seg63.9	ParlaMint-DK_20220510133809	s	English	Negative	mixed negative	0.657	1	8	9	0	
ParlaMint-DK_20220510133809.seg63.10	ParlaMint-DK_20220510133809	s	English	Neutral	neutral positive	2.762	1	19	23	0	
ParlaMint-DK_20220510133809.seg63.11	ParlaMint-DK_20220510133809	s	English	Positive	positive	5.008	1	34	37	1	
ParlaMint-DK_20220510133902	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	3	23	29	3	
ParlaMint-DK_20220510133902.seg64.1	ParlaMint-DK_20220510133902	s	English	Positive	mixed positive	3.743	1	6	9	1	
ParlaMint-DK_20220510133902.seg64.2	ParlaMint-DK_20220510133902	s	English	Neutral	neutral positive	3.286	1	4	5	0	
ParlaMint-DK_20220510133902.seg64.3	ParlaMint-DK_20220510133902	s	English	Neutral	neutral positive	3.110	1	13	15	2	
ParlaMint-DK_20220510133911	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	20	395	447	10	
ParlaMint-DK_20220510133911.seg65.1	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.217	1	16	18	0	
ParlaMint-DK_20220510133911.seg65.2	ParlaMint-DK_20220510133911	s	English	Negative	mixed negative	0.786	1	14	16	0	
ParlaMint-DK_20220510133911.seg65.3	ParlaMint-DK_20220510133911	s	English	Neutral	neutral positive	2.781	1	12	13	0	
ParlaMint-DK_20220510133911.seg65.4	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.161	1	20	21	0	
ParlaMint-DK_20220510133911.seg65.5	ParlaMint-DK_20220510133911	s	English	Neutral	neutral negative	2.097	1	15	21	0	
ParlaMint-DK_20220510133911.seg65.6	ParlaMint-DK_20220510133911	s	English	Positive	mixed positive	3.509	1	4	5	0	
ParlaMint-DK_20220510133911.seg65.7	ParlaMint-DK_20220510133911	s	English	Negative	mixed negative	0.683	1	16	19	3	
ParlaMint-DK_20220510133911.seg65.8	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.450	1	40	42	2	
ParlaMint-DK_20220510133911.seg65.9	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.368	1	26	29	0	
ParlaMint-DK_20220510133911.seg65.10	ParlaMint-DK_20220510133911	s	English	Neutral	neutral positive	3.384	1	7	8	0	
ParlaMint-DK_20220510133911.seg65.11	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.339	1	36	41	0	
ParlaMint-DK_20220510133911.seg65.12	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.204	1	34	36	1	
ParlaMint-DK_20220510133911.seg65.13	ParlaMint-DK_20220510133911	s	English	Negative	mixed negative	1.429	1	3	4	0	
ParlaMint-DK_20220510133911.seg65.14	ParlaMint-DK_20220510133911	s	English	Positive	mixed positive	4.317	1	6	8	0	
ParlaMint-DK_20220510133911.seg65.15	ParlaMint-DK_20220510133911	s	English	Neutral	neutral negative	1.754	1	31	35	2	
ParlaMint-DK_20220510133911.seg65.16	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.436	1	23	26	0	
ParlaMint-DK_20220510133911.seg65.17	ParlaMint-DK_20220510133911	s	English	Neutral	neutral positive	2.925	1	7	9	0	
ParlaMint-DK_20220510133911.seg65.18	ParlaMint-DK_20220510133911	s	English	Neutral	neutral positive	2.682	1	18	20	0	
ParlaMint-DK_20220510133911.seg65.19	ParlaMint-DK_20220510133911	s	English	Negative	negative	0.496	1	57	65	2	
ParlaMint-DK_20220510133911.seg65.20	ParlaMint-DK_20220510133911	s	English	Neutral	neutral negative	2.368	1	10	11	0	
ParlaMint-DK_20220510134113	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	0	
ParlaMint-DK_20220510134113.seg66.1	ParlaMint-DK_20220510134113	s	English	Neutral	neutral positive	3.330	1	3	4	0	
ParlaMint-DK_20220510134115	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	14	276	315	15	
ParlaMint-DK_20220510134115.seg67.1	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.286	1	26	30	2	
ParlaMint-DK_20220510134115.seg67.2	ParlaMint-DK_20220510134115	s	English	Negative	mixed negative	0.657	1	6	7	0	
ParlaMint-DK_20220510134115.seg67.3	ParlaMint-DK_20220510134115	s	English	Neutral	neutral positive	3.222	1	13	16	1	
ParlaMint-DK_20220510134115.seg67.4	ParlaMint-DK_20220510134115	s	English	Negative	mixed negative	0.954	1	13	14	2	
ParlaMint-DK_20220510134115.seg67.5	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.333	1	10	13	1	
ParlaMint-DK_20220510134115.seg67.6	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.342	1	7	8	1	
ParlaMint-DK_20220510134115.seg67.7	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.409	1	18	20	1	
ParlaMint-DK_20220510134115.seg67.8	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.183	1	32	35	1	
ParlaMint-DK_20220510134115.seg67.9	ParlaMint-DK_20220510134115	s	English	Negative	negative	0.294	1	31	36	3	
ParlaMint-DK_20220510134115.seg67.10	ParlaMint-DK_20220510134115	s	English	Positive	positive	5.348	1	16	19	0	
ParlaMint-DK_20220510134115.seg67.11	ParlaMint-DK_20220510134115	s	English	Positive	positive	5.018	1	37	41	2	
ParlaMint-DK_20220510134115.seg67.12	ParlaMint-DK_20220510134115	s	English	Positive	positive	5.159	1	18	20	1	
ParlaMint-DK_20220510134115.seg67.13	ParlaMint-DK_20220510134115	s	English	Negative	mixed negative	0.759	1	17	21	0	
ParlaMint-DK_20220510134115.seg67.14	ParlaMint-DK_20220510134115	s	English	Positive	mixed positive	4.291	1	32	35	0	
ParlaMint-DK_20220510134235	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	1	3	4	1	
ParlaMint-DK_20220510134235.seg68.1	ParlaMint-DK_20220510134235	s	English	Neutral	neutral positive	3.447	1	3	4	1	
ParlaMint-DK_20220510134237	ParlaMint-DK-en_2022-05-10-20211-M106	u	English	-	-	-	11	206	233	7	
ParlaMint-DK_20220510134237.seg69.1	ParlaMint-DK_20220510134237	s	English	Positive	positive	4.600	1	29	31	2	
ParlaMint-DK_20220510134237.seg69.2	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	3.118	1	27	30	0	
ParlaMint-DK_20220510134237.seg69.3	ParlaMint-DK_20220510134237	s	English	Neutral	neutral negative	2.289	1	27	31	0	
ParlaMint-DK_20220510134237.seg69.4	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	2.724	1	13	15	0	
ParlaMint-DK_20220510134237.seg69.5	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	2.760	1	13	15	1	
ParlaMint-DK_20220510134237.seg69.6	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	3.280	1	11	12	1	
ParlaMint-DK_20220510134237.seg69.7	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	3.178	1	28	35	2	
ParlaMint-DK_20220510134237.seg69.8	ParlaMint-DK_20220510134237	s	English	Positive	mixed positive	3.518	1	6	7	0	
ParlaMint-DK_20220510134237.seg69.9	ParlaMint-DK_20220510134237	s	English	Negative	negative	0.143	1	36	39	1	
ParlaMint-DK_20220510134237.seg69.10	ParlaMint-DK_20220510134237	s	English	Neutral	neutral positive	3.142	1	8	9	0	
