ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg81.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.790	1	40	45	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg81.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.203	1	18	20	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg81.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.111	1	41	44	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg81.6	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.380	1	7	8	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg81.7	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.291	1	16	19	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg82.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.483	1	37	43	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg83.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	1.524	1	47	52	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg83.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.724	1	42	47	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg84.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	-0.038	1	48	50	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg84.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.321	1	22	24	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg85.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	2.829	1	8	10	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg85.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.297	1	44	48	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg86.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	3.228	1	12	14	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg86.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.166	1	35	42	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg87.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	3.358	1	76	86	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg87.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	1.459	1	12	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg87.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	2.221	1	55	63	5	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg87.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	2.690	1	18	19	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg87.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	1.573	1	22	25	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg88.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.200	1	29	30	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg88.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.111	1	26	27	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg88.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	2.456	1	17	20	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg88.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.835	1	8	10	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg88.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.586	1	77	87	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg89.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.644	1	40	43	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg89.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	3.157	1	1	2	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg89.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	1.529	1	14	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg89.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.417	1	6	8	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg90.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.596	1	19	23	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg91.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	3.363	1	20	25	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg92.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Positive	mixed positive	3.695	1	10	11	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg93.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Positive	mixed positive	3.650	1	19	22	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg94.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	1.626	1	17	19	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg94.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	3.135	1	14	16	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg94.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.970	1	2	3	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg94.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	mixed negative	0.623	1	20	21	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg95.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral negative	1.977	1	9	10	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg96.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Neutral	neutral positive	2.512	1	61	68	3	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg96.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u27	s	English	Negative	negative	0.142	1	14	16	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u28	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	2	13	15	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg97.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u28	s	English	Neutral	neutral positive	2.817	1	6	7	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg97.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u28	s	English	Neutral	neutral positive	2.705	1	7	8	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u29	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	1	18	21	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg98.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u29	s	English	Negative	mixed negative	0.624	1	18	21	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	7	96	114	5	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg99.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Negative	mixed negative	0.872	1	30	34	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg100.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Neutral	neutral positive	2.951	1	6	9	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg101.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Neutral	neutral positive	3.255	1	7	9	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg102.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Negative	mixed negative	0.606	1	12	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg103.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Positive	positive	4.669	1	29	31	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg103.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Neutral	neutral positive	2.699	1	9	11	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg104.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u30	s	English	Neutral	neutral positive	3.405	1	3	5	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u31	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	1	37	41	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg105.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u31	s	English	Neutral	neutral negative	1.952	1	37	41	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u32	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	1	14	17	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg106.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u32	s	English	Neutral	neutral positive	3.023	1	14	17	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	5	71	90	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg107.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	s	English	Neutral	neutral positive	2.779	1	2	5	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg107.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	s	English	Neutral	neutral positive	2.790	1	21	24	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg107.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	s	English	Neutral	neutral positive	2.787	1	13	22	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg107.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	s	English	Negative	negative	0.070	1	30	33	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg107.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u33	s	English	Neutral	neutral positive	3.064	1	5	6	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	6	61	72	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Neutral	neutral positive	2.818	1	3	4	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Neutral	neutral negative	1.991	1	15	17	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Negative	negative	0.188	1	10	11	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Neutral	neutral positive	2.900	1	8	10	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Neutral	neutral positive	3.364	1	7	10	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg108.6	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u34	s	English	Positive	mixed positive	3.835	1	18	20	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	10	238	270	10	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Neutral	neutral positive	2.779	1	2	5	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	0.476	1	19	20	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	-0.034	1	56	61	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	0.206	1	25	30	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	mixed negative	1.226	1	15	17	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.6	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	0.015	1	11	12	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.7	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	-0.016	1	64	71	3	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.8	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	negative	0.262	1	39	44	3	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.9	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Negative	mixed negative	1.427	1	3	4	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg109.10	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u35	s	English	Neutral	neutral positive	3.116	1	4	6	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u36	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	1	14	18	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg110.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u36	s	English	Neutral	neutral negative	2.096	1	14	18	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	22	788	879	28	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Neutral	neutral positive	2.779	1	2	5	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.425	1	21	23	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Positive	mixed positive	3.788	1	8	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.226	1	52	55	5	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.691	1	54	61	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.6	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.129	1	62	71	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.7	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.042	1	10	11	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.8	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.099	1	8	9	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.9	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.819	1	57	60	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.10	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Neutral	neutral negative	2.379	1	30	33	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.11	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.195	1	74	83	4	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.12	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.546	1	54	60	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.13	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.058	1	41	43	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.14	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.589	1	20	21	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.15	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.481	1	10	14	4	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.16	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Neutral	neutral negative	2.154	1	30	34	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.17	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.052	1	32	37	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.18	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.205	1	63	69	3	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.19	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.532	1	43	45	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.20	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	mixed negative	0.512	1	92	102	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.21	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Positive	mixed positive	3.767	1	19	21	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg111.22	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u37	s	English	Negative	negative	0.292	1	6	7	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u38	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	2	14	16	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg112.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u38	s	English	Neutral	neutral positive	2.757	1	7	8	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg112.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u38	s	English	Neutral	neutral positive	2.705	1	7	8	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	ParlaMint-IT-en_2022-06-15-LEG18-Senato-sed-440	u	English	-	-	-	43	1022	1143	18	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg113.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.366	1	36	39	2	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg113.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	2.808	1	34	36	3	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg114.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Negative	negative	0.410	1	66	75	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg115.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	4.508	1	15	17	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg116.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral negative	2.472	1	83	91	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg116.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.019	1	62	66	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg116.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.122	1	55	61	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg116.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	3.904	1	27	32	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg117.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Negative	negative	0.308	1	14	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg117.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Negative	negative	0.187	1	32	37	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg118.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.263	1	18	20	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg118.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	2.601	1	20	24	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.279	1	32	36	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	3.494	1	21	24	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.3	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.433	1	14	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.4	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	3.369	1	16	17	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.5	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	4.782	1	52	60	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.6	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	5.077	1	7	8	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.7	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Negative	mixed negative	0.733	1	15	17	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.8	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.095	1	20	22	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.9	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Negative	negative	0.455	1	47	52	1	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.10	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	mixed positive	4.252	1	22	25	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.11	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	4.786	1	14	15	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.12	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	4.972	1	5	6	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg119.13	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	2.790	1	18	20	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg120.1	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Positive	positive	4.947	1	16	19	0	
ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.seg120.2	ParlaMint-IT_2022-06-15-LEG18-Senato-sed-440.ana.u39	s	English	Neutral	neutral positive	3.456	1	12	13	0	
